Pollack,96.35,-7.79,25.26,"James B.; American physicist (1938-1994)."
Polotsk,30.12,-19.89,333.66,"Town in Belarus."
Pompeii,31.13,18.98,300.9,"Ruined town in Italy."
Poona,19.87,23.76,307.68,"Town in India."
Port-Au-Prince,1.52,21.1,311.82,"Port of Hispaniola Island
Porter,103.99,-50.36,246.24,"Russell W.; American astronomer (1871-1949)."
Porth,9.52,21.19,104.21,"Town in Wales."
Portsmouth,1.5,22.55,310.93,"American colonial town (New Hampshire)."
Porvoo,9.85,-43.3,319.19,"Town in Finland."
Poti,30.55,-36.31,86.56,"Town in Georgia."
Poynting,69.7,8.42,247.25,"J.H.; English astrophysicist (1852-1914)."
Priestley,42.26,-54.12,130.7,"Joseph; British chemist (1733-1804)."
Princeton,2.16,21.69,310.89,"American colonial town (New Jersey)."
Proctor,172.56,-47.63,29.72,"Richard A.; British astronomer (1837-1888)."
Promethei Chasma,295.28,-82.66,141.39,"Classical albedo feature name."
Promethei Lingula,571.63,-82.8,119.89,"Classical albedo feature name."
Promethei Mons,65.17,-70.57,87.44, 2006"
Promethei Planum,831.28,-79.18,88.36,"Classical albedo feature name."
Promethei Rupes,1379.21,-75.54,90.24,"Classical albedo feature name."
Promethei Sinus,0,-64.74,80,"Prometheus' Bay; Greek mythological character."
Promethei Terra,3244.3,-64.37,97,"Classical albedo feature name."
Propontis,0,44.66,175,"The Sea of Marmora
Protei Regio,0,-22.76,310,"""Proteus' Region;"" Proteus was a sea god with a gift of prophecy."
Protonilus,0,41.66,45,"Designation of first (Eastern) part of ""Nilus"" or Nile Canal."
Protonilus Mensae,1033.97,43.87,48.86,"From albedo feature at 42N
Protva Valles,259.71,-29.11,299.42,"River in Russia."
Ptolemaeus,165.18,-45.88,202.4,"Claudius; Greco-Egyptian astronomer (c. A.D. 90-160)."
Pulawy,51.84,-36.41,283.38,"Town in Poland."
Púnsk,11.24,20.62,318.87,"Town in Poland."
Pursat,17.55,-37.36,130.76, 2009"
Puyo,9.94,83.93,137.26,"Town in Ecuador."
Pylos,18.94,16.79,329.92,"Town in Greece."
Pyramus Fossae,298.18,50.39,66.31,"From albedo feature at 65N
Pyrrhae Chaos,162.35,-10.46,331.6,"Albedo feature name."
Pyrrhae Regio,0,-14.83,322,"""Pyrrha's Region;"" named for Pyrrha
Qibā,4.08,17.13,103.09,"Town in Saudi Arabia."
Quenisset,136.66,34.27,40.67,"Ferdinand J.; French astronomer (1872-1951)."
Quick,13.31,18.19,310.75,"Town in British Columbia
Quines,10.75,-41.86,89.25,"Town in Argentina."
Quorn,6.33,-5.56,326.38,"Town in Australia."
Quthing,15.59,0.4,149.29, 2013"
Rabe,106.95,-43.61,34.91,"Wilhelm F.; German astronomer (1893-1958)."
Radau,109.96,16.95,355.29,"Rodolphe; French astronomer (1835-1911)."
Raga,3.43,-48.1,242.42, 2011"
Rahe,34.44,25.05,262.52,"Jurgen; American astronomer and NASA program director (1940-1997)."
Rahway Valles,346.19,8.46,173.58,"River in New Jersey
Rakke,18.47,-4.57,316.64,"Town in Estonia."
Rana,12.33,-25.59,338.2,"Town in Norway."
Raub,6.95,42.38,135.11,"Town in Malaysia."
Rauch,32.9,21.56,301.87,"Town in Argentina."
Rauna,2.53,35.26,327.92, 2015"
Ravius Valles,388.18,46.12,249.83,"Classical name for river in N.W. Ireland."
Ravi Vallis,148.78,-0.42,319.52,"Ancient Pakistani River."
Rayadurg,21.38,-18.45,102.43,"Town in India."
Rayleigh,125.66,-75.57,118.94,"Strutt
Redi,60.31,-60.33,92.8,"Francesco; Italian physicist (1626-1697)."
Renaudot,63.74,42.04,62.68,"Gabrielle; French astronomer (1877-1962)."
Rengo,13.7,-43.45,316.37,"Town in Chile."
Resen,7.4,-27.94,108.87, 2011"
Reull Vallis,1051.94,-42.14,104.95,"Word for ""planet"" in Gaelic."
Reutov,18.02,-45.07,202.29, 2013"
Reuyl,84.27,-9.63,166.93,"Dirk; American physicist (1906-1972)."
Revda,26.6,-24.28,331.5,"Town in Russia."
Reykholt,52.17,40.48,273.86,"Town in Iceland."
Reynolds,90.69,-74.99,202.41,"Osborne; British physicist (1842-1912)."
Rhabon Valles,245,21.21,268.73,"Classical river in Dacia (Romania)."
Ribe,11.14,16.49,330.84,"Town in Denmark."
Richardson,89,-72.47,180.14,"Lewis F.; British meteorologist
Rimac,7.29,44.97,136.06,"Town in Peru."
Rincon,13.36,-8,316.99,"Town in Netherlands. Antilles (Bonaire Is)."
Ritchey,77.23,-28.42,309.01,"George W.; American astronomer (1864-1945)."
Robert Sharp,152.08,-4.17,133.42, 2012"
Roddenberry,139.15,-49.37,355.57,"Gene; American engineer
Roddy,85.82,-21.65,320.61, 2013"
Romny,5.39,-25.4,341.83,"Town in Russia."
Rong,8.92,22.46,314.65,"Town in China (Tibet)."
Rongxar,21.63,26.33,304.56,"Small village in Tibet
Roseau,6.49,-41.69,150.57, 2009"
Ross,82.51,-57.39,252.16,"Frank E.; American astronomer (1874-1966)."
Rossby,80.42,-47.52,167.92,"Carl G.; Swedish-American meteorologist (1898-1957)."
Rubicon Valles,308.21,44.41,242.48,"Ancient river in Italy."
Ruby,26.43,-25.24,342.93,"Town in South Carolina
Rudaux,107.18,38.03,50.96,"Lucien; French astronomer (1874-1947)."
Runanga,41.36,-26.64,75.96, 2006"
Runa Vallis,36,-28.34,323.29,"Name proposed by Soviets."
Rupes Tenuis,669.03,81.6,274.53,"Classical albedo feature name."
Russell,135.08,-54.5,12.43,"Henry N.; American astronomer (1877-1957)."
Rutherford,107.08,19.03,349.41,"Ernest; British physicist (1871-1937)."
Ruza,22.25,-34,307.28,"Town in Russia."
Rynok,8.49,44.13,121.76,"Town in Russia."
Rypin,18.18,-1.28,319.11,"Town in Poland."
Sabis Vallis,212.91,-5.01,207.49,"Classical name for present Sambre River in France and Belgium."
Sabo,4.39,25.17,311.06,"Town in Russia."
Sabrina Vallis,280,10.99,310.96,"Classical name for present Severn River
Sacra Dorsa,1416,11.21,293.91,"From albedo feature at 20N
Sacra Fossae,950,20.36,290,"Classical albedo feature name."
Sacra Mensa,577,24.64,291.78,"Albedo feature name."
Sacra Sulci,1009.05,22.16,285.3,"From albedo feature at 20N
Sagan,90.26,10.72,329.4,"Carl E.; American astronomer (1934-1996)."
Saheki,82.44,-21.74,73.14,"Tsuneo; Japanese amateur astronomer (1916-1996)."
Salaga,28.03,-47.19,308.89,"Town in Ghana."
Samara Valles,661.84,-24.17,341.27,"Ancient name for modern Somme River
Sandila,13.32,-25.56,329.65,"Town in India."
Sangar,30.33,-27.53,335.66,"Town in Russia."
San Juan,1.23,22.87,311.96,"Puerto Rican port."
Santaca,15.85,-41.06,87.37,"Town in Mozambique."
Santa Cruz,1.35,21.25,312.74,"Port of Canary Islands."
Santa Fe,20.3,19.28,312.05,"Town in New Mexico
Saravan,46.89,-16.93,305.98, 2009"
Sarh,50.27,-64.85,345.42, 2009"
Sarn,11.37,-77.34,305.28,"Town in Wales."
Sarno,20.29,-44.37,305.85,"Town in Italy."
Satka,18.8,-42.68,323.06,"Town in Russia."
Sauk,3.08,-44.67,327.44,"Town in Wisconsin
Savannah,1.34,22.02,312.22,"American colonial town (Georgia)."
Savich,179.06,-27.49,96.12,"Aleksey N. Savich; Russian astronomer (1811-1883)."
Say,13.59,-28.07,330.33,"Town in Niger."
Scamander Vallis,269,15.89,28.53,"Ancient name of river at Troy (modern Turkey)."
Scandia,0,60.21,212.1,"Southern Scandinavia."
Scandia Cavi,663.8,77.55,209.65,"Named for classical albedo feature at 65N
Scandia Colles,1521.68,65.47,220.87,"From albedo feature name."
Scandia Tholi,398.27,73.91,201.28,"Named for classical albedo feature at 65N
Schaeberle,158.67,-24.37,50.23,"John M.; American astronomer (1853-1924)."
Schiaparelli,458.52,-2.71,16.77,"Giovanni V.; Italian astronomer (1835-1910)."
Schmidt,201.35,-72.07,282.1,"Johann F.; German astronomer (1825-1884); Otto Y.; Russian geophysicist (1891-1956)."
Schöner,198.96,19.93,50.7,"Johannes; German geographer (1477-1547)."
Schroeter,291.59,-1.9,55.99,"Johann H.; German astronomer (1745-1816)."
Scylla Scopulus,476.91,-25.22,18.34,"From albedo feature at 19S
Sebec,63.54,-39.5,99.41,"Town in Maine 
Secchi,223.41,-57.84,102.15,"Angelo; Italian astronomer (1818-1878)."
Sefadu,10.84,28.74,325.03, 2006"
Semeykin,73.51,41.51,8.75,"Boris Evgen'evich; Soviet astronomer (1900-1937)."
Seminole,20.64,-24.18,340.89,"Town in Florida
Senus Vallis,22.18,-5.23,213.04,"Classical river in Ireland."
Sepik Vallis,59,-1.01,294.27,"River in New Guinea."
Sevel,7.39,79.21,323.78,"Town in Denmark."
Sevi,3.2,18.89,103.03,"Town in Russia."
Sfax,6.7,-7.67,316.58,"Town in Tunisia."
Shalbatana Vallis,1029,7.33,317.91,"Word for ""Mars"" in Akkadian."
Shambe,35.58,-20.58,329.31,"Town in Sudan."
Shardi,16.71,10.05,344.68, 2006"
Sharonov,99.92,27,301.47,"Vsevolod V.; Russian astronomer (1901-1964)."
Shatskiy,69.46,-32.36,345.11,"N. S.; Russian geologist."
Shawnee,16.71,22.49,328.49,"Town in Ohio
Sian,4.06,19.96,312,"Town in Russia."
Sibu,17.63,-23.02,340.28,"Town in Malaysia."
Sibut,22.18,9.68,310.65, 2012"
Sigli,30.3,-20.31,329.19,"Town in Indonesia."
Silinka Vallis,150.93,9.13,331.95,"River in Russia."
Siloe Patera,39.08,35.3,6.55, 2012"
Simois Colles,86.94,-37.72,183.41, 2013"
Simud Valles,987.99,19.09,321.99,"Word for ""Mars"" in Sumerian."
Sinai,0,-19.78,290,"Biblical; named for area next to Mare Erythraeum (Indian Ocean)."
Sinai Dorsa,456.54,-12.77,281.08,"Classical albedo feature name."
Sinai Fossae,589.15,-14.08,281.33, 2012"
Sinai Planum,901.44,-13.72,272.24,"Classical albedo feature name."
Sinda,6.67,15.75,111.28,"Town in Russia."
Singa,13.14,-22.43,342.67,"Town in Sudan."
Sinop,14.72,-23.28,110.62,"Town in Turkey."
Sinton,62.8,40.75,31.73, 2007"
Sinus Meridiani,0,-4.94,360,"""Middle Bay
Sinus Sabaeus,0,-7.91,20,"Today's Red Sea; Saba was part of southern Arabian Peninsula."
Sirenum Fossae,2731.21,-35.57,197.26,"Classical albedo feature name."
Sirenum Mons,122.86,-38.22,212.15, 2013"
Sirenum Tholus,53.9,-34.64,215.21, 2013"
Sisyphi Cavi,423.63,-72.2,353.7,"Classical albedo feature name."
Sisyphi Montes,200,-69.65,13.08,"From albedo feature at 67S
Sisyphi Planum,1032.87,-69.64,6.41,"Classical albedo feature name."
Sisyphi Tholus,27.52,-75.68,341.47, 2006"
Sithonius Lacus,0,44.66,115,"Region inhabited by Sithonii; synonym of Thrace."
Sitka,16.89,-4.28,320.77,"Town in Alaska
Siton Undae,222.97,75.55,297.28, 2007"
Sitrah,33.09,-59.09,217.72, 2013"
Sklodowska,109.72,33.52,357.05,"Marie; Polish-born French chemist (Mme P. Curie) (1867-1934)."
Slipher,127.14,-47.34,275.54,"Vesto M.; American astronomer (1875-1969); Earl C.; American astronomer (1883-1964)."
Smith,74.33,-65.76,257.27,"William; British geologist-engineer (1769-1839)."
Soffen,58.31,-23.73,140.86, 2006"
Sögel,28.45,21.43,304.85,"Town in Germany."
Sokol,22.18,-42.37,319.32,"Town in Russia."
Solano,9,-26.74,108.95,"Town in Philippines."
Solis Dorsa,779.5,-22.88,280.26,"Classical albedo feature name."
Solis Lacus,0,-27.72,270,"""Lake of the Sun""; the so-called ""Eye of Mars
Solis Planum,1811.23,-26.4,270.33,"Classical albedo feature name."
Somerset,3.33,-9.73,308.74,"Town in Pennsylvania
Soochow,30.06,16.73,331.18,"Town in China (Kiangsu)."
Souris,2.93,19.47,113.31,"Town in Manitoba
South,101.84,-76.94,21.91,"James; British astronomer (1785-1867)."
Spallanzani,71.69,-58.01,86.38,"Lazzaro; Italian biologist (1729-1799)."
Spry,7.67,-3.7,321.57,"Town in Utah
Spur,8.09,22.02,307.74,"Town in Texas
Srīpur,22.99,-30.74,259.29,"Town in Bangladesh."
Stege,76.44,3.75,300.5,"Town in Denmark."
Steinheim,11.28,54.57,190.65, 2007"
Steno,103.54,-67.75,244.63,"Nicolaus; Danish geologist (1638-1686)."
Stobs,12.06,-4.96,321.7,"Town in Scotland."
Stokes,62.74,55.63,171.29,"George G.; British physicist (1819-1903)."
Ston,6.49,46.87,122.55,"Town in Croatia."
Stoney,161.37,-69.61,221.49,"George J.; Irish physicist (1826-1911)."
Stura Vallis,75,22.71,142.47,"Classical river east of Rome
Stygis Catena,65.38,23.25,150.57,"From albedo feature at 30N
Stygis Fossae,385,26.92,149.83,"Albedo feature name."
Styx,0,29.71,160,"Great river around nether region
Styx Dorsum,90.67,30.81,151.86,"Albedo feature name."
Suata,23.9,-18.91,106.67,"Town in Venezuela."
Subur Vallis,26.2,11.63,306.85,"Classical river in Mauritania."
Sucre,13.56,23.69,305.41,"Town in Colombia."
Suess,71.9,-66.88,181.51,"Eduard; Austrian geologist
Sūf,9.41,16.34,321.78,"Town in Jordan."
Sulak,25,18.17,281.39,"Town in Russia."
Sulci Gordii,400,19.02,234.27,"Classical albedo feature name."
Sumgin,78.6,-36.53,311.33,"M. I.; Russian cryopedologist."
Sungari Vallis,344.82,-40.33,88.5, 2009"
Surinda Valles,80.07,-28.8,324.89,"Name proposed by Soviets; found on Mars-5 Map."
Surius Vallis,30.76,-61.2,311.28,"Lowell canal name."
Surt,9.85,16.85,329.36,"Town in Libya."
Suzhi,24.63,-27.41,86.1,"Town in China."
Swanage,18.68,26.45,326.33,"Town in England."
Syria,0,-19.78,260,"Province in Near East including Phoenicia; or one of the Cyclades (Homer)."
Syria Colles,630,-13.46,259.27, 2015"
Syria Mons,73.47,-13.88,255.73, 2009"
Syria Planum,735.74,-12.09,256.1,"Classical albedo feature name."
Syrtis Major,0,9.88,70,"Libyan Gulf
[Syrtis Major Planitia],1262,9.39,69.5,"Classical albedo feature name; changed from Planitia to Planum 1982."
Syrtis Major Planum,1214.86,9.2,67.1,"Albedo feature name; changed from Planitia to Planum."
Sytinskaya,89.16,42.42,306.94,"Nadezhda Nikolaevna; Soviet astronomer (1906-1974)."
Tábor,19.11,-35.5,301.67,"Town in the Czech Republic."
Tabou,7.68,-45.1,324.96,"Town in Ivory Coast."
Tader Valles,200,-48.78,207.7,"Ancient name for present Segura River
Taejin,28.06,-35.2,85.66,"Town in the Republic of Korea."
Tagus Valles,144.58,-6.68,114.54,"Ancient and modern river in Spain
Tak,5.21,-26.02,331.35,"Town in Thailand."
Tala,8.51,-20.34,112.79,"Town in Tunisia."
Talas,30,-35.67,75.37, 2015"
Talsi,9.59,-41.53,310.63,"Town in Latvia."
Tame,13.8,-22.73,252.01,"Town in Colombia."
Tanaica Montes,178.55,39.55,269.17,"Classical albedo name."
Tanais,0,49.67,290,"Present River Don
Tanais Fossae,172.95,38.74,273.51,"Classical albedo name."
Tana Vallis,56.51,4.78,332.11, 2013"
Tantalus Fluctus,794.34,35.93,264.32,"Albedo feature name."
Tantalus Fossae,2361.86,49.83,263.91,"From albedo feature at 35N
Tara,32.94,-44.01,307.16,"Town in Ireland."
Tarakan,39.31,-41.21,329.56,"Town in Indonesia (Borneo)."
Tarata,12.27,-3.78,318.78,"Town in Bolivia."
Tarma,9,16.54,109.85,"Town in Peru."
Tarrafal,4.89,24.26,340.82, 2013"
Tarsus,18.55,23.12,319.74,"Town in Turkey."
Tartarus Colles,1672.69,21.24,175.19,"From albedo feature at 2N
Tartarus Montes,1086.46,15.46,167.54,"Classical albedo feature name."
Tartarus Rupes,97.46,-6.5,175.71,"Named for albedo feature at 2N
Tartarus Scopulus,251.31,-4.23,177.25,"Named for albedo feature at 12S
Taus Vallis,10.4,-4.85,211.68,"Classical river in Caledonia (Scotland)."
Tavua,31.56,15.62,117.61, 2008"
Taxco,17.36,20.67,319.87,"Town in Mexico."
Taytay,18.17,7.39,340.4, 2006"
Taza,24.28,-43.57,314.7,"Town in Morocco."
Tecolote,47.93,-24.55,253.16,"Town in New Mexico
Teisserenc de Bort,114.89,0.43,45.07,"Leon P.; French meteorologist (1855-1913)."
Tejn,3.77,15.39,106.42,"Town in Denmark."
Telz,3.19,21.16,111.12,"Town in Germany."
Tem',5.88,41.91,350.55,"Town in Russia."
Tempe,0,39.67,290,"Greek valley south of Mt. Olympus noted for its beauty."
Tempe Colles,34.49,33.75,277.44,"Classical albedo name."
Tempe Fossae,2116.24,40.42,288.6,"From albedo feature at 40N
Tempe Mensa,55.39,27.94,288.41,"From albedo feature at 40N
Tempe Terra,1954.94,38.69,289.39,"From albedo feature at 40N
Tenuis Cavus,51.53,84.76,1.39,"Classical albedo feature name."
Tenuis Mensa,120.92,81.13,267.04,"Classical albedo feature name."
Tepko,3.98,15.21,103.51,"Town in Australia."
Terby,171.5,-27.96,74.14,"Francois J.; Belgian astronomer (1846-1911)."
Termes Vallis,55.6,-11.11,202.99,"Classical river in ancient Lusitania
Terra Cimmeria,5855.87,-32.68,147.75,"Classical albedo feature name."
[Terra Meridiani],1622,-7.12,4,"Classical albedo feature name. Name dropped when new boundaries for regional features were defined in July
Terra Sabaea,4688.44,2.72,51.3,"Classical albedo feature name."
Terra Sirenum,3635.18,-39.49,205.85,"Classical albedo feature name."
Teviot Vallis,143.89,-43.37,102.26,"River in Scotland."
Tharsis,0,0,260,"Connecting link between East and West; ancient Spanish town Tartessus."
Tharsis Montes,2058.91,1.57,247.42,"Classical albedo feature name."
Tharsis Tholus,149.3,13.25,269.31,"Classical albedo feature name."
Thaumasia,0,-34.68,275,"Named for Thaumas
Thaumasia Fossae,996.18,-47.75,268.95,"Classical albedo feature name."
Thaumasia Planum,799.6,-21.66,294.78,"Albedo feature at 30S
Thermia,2.76,19.67,109.17,"Town in Greece."
Thila,5.37,18.11,155.52, 2008"
Thira,21.84,-14.47,175.98,"Town on Santorini Island in the Aegean Sea."
Thom,22.06,-41.11,92.35,"Town in Thailand."
Thoth,0,29.71,105,"Egyptian messenger god."
Thule,13.07,-23.37,334.28,"Town in Greenland."
[Thyles Chasma],235,-70.79,127.5,"Classical albedo feature; name changed to Thyles Rupes."
Thyles Montes,380,-69.88,126.54, 2006"
Thyles Rupes,548.75,-69.32,132.28,"Name and feature changes 1984 from Ultimi Cavi and Thyles Chasma."
Thymiamata,0,9.88,350,"""Land of sweet-scented perfumes""; South Yemen or India."
Tibrikot,59.08,12.56,305.13,"Town in Nepal."
Tignish,20.98,-30.74,87.04,"Town in Prince Edward Island
Tigre Valles,102.82,-12.02,322.91, 2011"
Tikhonravov,343.7,13.28,35.93,"M. K.; Russian rocket scientist (1900-1974)."
Tikhov,110.07,-50.68,105.8,"Gavril A.; Russian astronomer (1875-1960)."
Tile,8.47,17.73,331.38,"Town in Somalia."
Timaru,18.4,-25.27,337.66,"Town in New Zealand."
Timbuktu,65.68,-5.56,322.48,"Town in Mali."
Timoshenko,86.11,41.76,296,"Ivan Fedorovich; Soviet astronomer (1918-1941)."
Tinia Valles,17.83,-4.61,211.12,"Classical river in Italy."
Tinjar Valles,400.58,37.54,124.27,"Modern river in Sarawak
Tinto Vallis,191.97,-3.97,111.5,"River in Spain."
Tisia Valles,384.05,-10.75,46.72,"Ancient name for modern Tisza River
[Tithoniae Catena],380,-5.44,278,"Classical albedo feature name. Name dropped because in the database twice."
Tithoniae Catenae,562,-5.5,278.18,"Classical albedo feature name."
Tithoniae Fossae,838,-4.32,276.96,"Classical albedo name."
[Tithoniae Fossae],492,-6.33,277.5,"Classical albedo feature name. Name dropped because in the database twice."
Tithonium Chasma,802.78,-4.6,275.71,"Classical albedo feature name."
Tithonius Lacus,0,-4.94,275,"""Tithonian Lake""; Tithonus received from his wife Eos eternal life but not eternal youth."
Tiu Valles,1720,16.23,325.14,"Word for ""Mars"" in old English (West Germanic)."
Tivat,3.62,-45.93,9.53, 2011"
Tivoli,32.8,-14.33,100.91, 2010"
Tiwi,21.15,-27.56,335.24,"Town in Oman."
Toconao,17.16,-20.85,285.31,"Town in Chile."
Tokko,2.7,22.55,109.52,"Town in Russia."
Tokma,3.28,21.31,108.57,"Town in Russia."
Tolon,2.64,18.23,104.98,"Town in Russia."
Tomari,5.29,19.98,113.78,"Town in Russia."
Tombaugh,59.84,3.56,161.92,"Clyde William; American astronomer (1906-1997)."
Tombe,5.99,-42.4,315.45,"Town in Sudan."
Tomini,7.77,16.26,125.88,"Town in Indonesia."
[Tōno],10,-44.86,307.8,"Town in Japan. Name dropped because crater cannot be located on imagery."
Tooting,27.86,23.21,207.76,"Town in England."
Torbay,6.33,17.87,114.08,"Town in Australia."
Toro,41.4,17.04,71.82, 2008"
Torsö,15.3,-44.29,308.82,"Town in Sweden."
Torup,42.72,-27.89,97.81,"Town in Sweden."
Tractus Albus,0,29.71,280,"""White Tract"" in Latin."
Tractus Catena,910.57,27,257.21,"Classical albedo feature name."
Tractus Fossae,403.06,25.89,258.72,"Classical albedo feature name."
Trebia Valles,179.8,32.08,150.12,"Classical name for modern Trebbia River
Trinacria,0,-24.74,92,"Classical name for Sicily."
Trinidad,27.91,-23.38,109.05,"Town in Peru."
Triolet,12.14,-37.09,191.98, 2008"
Trivium Charontis,0,19.78,162,"""Crossroad of Charon""; meeting place of several netherworld Canals."
Troika,13.43,16.83,105.14,"Town in Russia."
Trouvelot,148.77,16.09,347.02,"Étienne Léopold; French astronomer (1827-1895)."
Troy,9.59,23.17,307.38,"Town in Idaho
Trud,2.44,17.68,328.41,"Town in Russia."
Trumpler,75.35,-61.43,209.29,"Robert J.; American astronomer (1886-1956)."
Tsau,6.61,49.49,121.06,"Town in Botswana."
Tsukuba,1.86,48.58,134,"Japanese mission control site."
Tuapi,4.48,16.98,104.34,"Town in Nicaragua."
Tugaske,30.89,-31.78,258.89,"Town in Saskatchewan."
Tumul,8.68,14.71,104.61,"Town in Russia."
Tungla,16.61,-40.77,89.64,"Town in Nicaragua."
Tura,14.81,-26.63,338.02,"Town in Russia."
Turbi,30.59,-40.62,308.55,"Town in Kenya."
Turma,6.68,17.31,108.11,"Town in Russia."
Tuscaloosa,59.66,-0.02,28.73,"Town in Alabama
Tuskegee,62.88,-2.8,323.91,"Town in Alabama
Tycho Brahe,105.27,-49.41,146.12,"Danish astronomer (1546-1601)."
Tyndall,83.05,39.73,169.97,"John; British physicist (1820-1893)."
Tyras Vallis,99.13,8.33,309.85,"Classical name for present Dniester River
Tyrrhena Dorsa,779.4,-24.2,115.72,"Albedo feature name."
Tyrrhena Fossae,305.55,-22.23,105.8,"Classical albedo name."
[Tyrrhena Mons],107,-24.15,101.1,"Classical albedo name."
Tyrrhena Patera,12.64,-21.39,106.63,"Classical albedo feature name."
Tyrrhena Terra,2470.14,-11.9,88.84,"Classical albedo feature name."
Tyrrhenus Labyrinthus,102.68,-16.18,101.12,"Classical albedo feature name."
Tyrrhenus Mons,269.77,-21.63,105.88, 2007"
Tyuratam,0.3,-45.04,202.04, 2013"
Uchronia,0,69.78,100,"""Land of Agelessness."""
Udzha,42.87,81.92,77.35,"Village in northern Russia."
Ultima Lingula,551.28,-76.32,142.56,"Classical albedo feature name."
[Ultimi Cavi],320,-74.32,155.5,"See Thyles Rupes; name dropped 1984."
Ultimi Scopuli,560.47,-77.88,179.04,"Classical albedo feature name."
Ultimum Chasma,322.09,-81.1,151.37,"Classical albedo feature name."
Ulu,3.43,22.49,107.32,"Town in Russia."
Ulya,8.02,-17.9,111.68,"Town in Russia."
Ulysses Colles,84.81,6.14,236.91, 2012"
Ulysses Fossae,849.94,9.95,236.93,"From albedo feature name."
Ulysses Patera,57.86,2.95,238.58,"Classical albedo feature name."
Ulysses Tholus,102.47,2.96,238.5, 2007"
Ulyxis Rupes,383.09,-68.78,160.02,"Classical albedo feature name."
Umatac,17.16,42.52,137.26,"Town in Guam
Umbra,0,49.67,70,"Means ""Shadow"" in Latin."
Uranius Dorsum,542.08,23.79,284.96,"Named for albedo feature."
Uranius Fossae,394.11,25.29,269.87,"Classical albedo feature name."
Uranius Mons,265.17,26.9,267.85, 2007"
Uranius Patera,114,26.32,267.2,"Classical albedo feature name."
Uranius Tholus,61.39,26.25,262.43,"Classical albedo feature name."
Urk,2.89,23.11,111.42,"Town in Netherlands."
Utan,4.73,24.24,113.81,"Town in Russia."
Utopia,0,49.67,110,"Greek
Utopia Planitia,3560.45,46.74,117.52,"Classical albedo feature name."
Utopia Rupēs,2492.68,43.53,86.03,"Named for calssical albedo feature at 55N
Uzboi Vallis,353.53,-29.46,323.02,"Dry riverbed in Russia."
Uzer,9.24,-1.22,358.25, 2006"
Vaals,10.85,-3.96,327.03,"Town in the Netherlands."
Vaduz,2,38.24,15.79, 2010"
Valga,15.7,-44.32,323.36,"Town in Estonia."
Valles Marineris,3761.28,-14.01,301.41,"General name of the system of canyons honoring the scientific team of the Mariner 9 program."
Valverde,34.92,20.1,304.24,"Town in the Dominican Republic."
Varus Valles,90.12,-8.57,204.01,"Classical name for present Var River
Vastitas Borealis,2002.91,87.73,32.53,"Classical albedo feature name."
Vätö,17.24,-43.61,306.31,"Town in Sweden."
Vaux,5.99,17.96,327.21,"Town in France."
Vedra Valles,118,19.12,304.52,"Ancient European river (Great Britain)."
Verde Vallis,133,-0.5,29.88,"River in Arizona
Verlaine,38.84,-9.22,64.12,"Town in France."
Vernal,55.51,5.9,355.55, 2006"
Very,114.81,-49.17,182.97,"Frank W.; American astronomer (1852-1927)."
Viana,29.03,19.18,104.81,"Town in Brazil."
Vichada Valles,438.31,-19.87,88.13,"River in Colombia."
Victoria,0.88,-2.05,354.5, 2008"
Vik,22.32,-36.09,296.06,"Town in Iceland."
Vils,6.68,39.04,348.32,"Town in Austria."
Vinogradov,209.66,-19.83,322.26,"Aleksander P.; Soviet geochemist (1895-1975)."
Vinogradsky,66.26,-56.13,143.85,"Sergei N.; Russian microbiologist (1856-1953)."
Virrat,50.67,-30.73,257.12,"Town in Sweden."
Vishniac,80.47,-76.52,84.12,"Wolf V.; American microbiologist (1922-1974)."
Vistula Valles,193,13.41,308.03,"Classical name for modern Wistla River in Poland."
Vivero,27.13,48.97,118.83,"Town in Spain."
Voeykov,75.45,-32.11,283.86,"A. I.; Russian climatologist and geographer (1842-1916)."
Vogel,120.69,-36.77,346.72,"Hermann Carl; German astronomer (1841-1907)."
Volgograd,1.59,48.1,135.03,"Soviet launch site."
Vol'sk,8.46,23,308.76,"Town in Russia."
Von Kármán,90.29,-64.27,301.3,"Theodore; Hugarian-American aeronautical engineer (1881-1963)."
Voo,2.13,-26.94,340.01,"Town in Kenya."
Voza,2.71,23.34,306.47,"Town in Solomon Islands."
Vulcani Pelagus,0,-34.68,345,"Named for Vulcan
Wabash,40.71,21.36,326.36,"Town in Indiana
Wafra,30.19,4.25,148.54, 2013"
Wahoo,63.07,23.23,326.32,"Town in Nebraska
Waikato Vallis,228.03,-33.33,113.78, 2010"
Wajir,11.85,-27.02,105.54,"Town in Kenya."
Wallace,170.78,-52.48,110.9,"Alfred R.; British biologist (1823-1913)."
Walla Walla Vallis,22.99,-9.88,305.54,"River in Washington
Wallops,1.84,46.59,132.72,"American launch site."
Wallula,12.13,-9.92,305.6,"Town in Washington
Warra,10.12,20.75,322.37,"Town in Australia."
Warrego Valles,205.08,-41.84,267.85,"Modern Australian River."
Waspam,41.6,20.45,303.37,"Town in Nicaragua."
Wassamu,16.3,25.57,306.79,"Town in Japan."
Wau,6.79,-44.86,317.39,"Town in New Guinea."
Weert,9.49,19.71,308.31,"Town in the Netherlands. (Spelling corrected from Weer.)"
Wegener,68.51,-64.3,355.93,"Alfred L.; German geophysicist (1880-1930)."
